num_epochs;batch_size;hidden_size;learning_rate;lr_decay;reg;norm_layer;history_loss_train;history_loss_validation;best_model_valid_accuracy;early_stopped_valid_accuracy;is_early_stopped;train_valid_loss_hist_plot_path;valid_accuracy_plot_path;path_pre_train_filter_plots;path_post_train_filter_plots;best_model_test_accuracy;early_stopped_best_accuracy
30;400;[128, 512, 512, 512, 512];0.001;0.95;0.005;BN;[0.00379392031489349, 0.0029301034822696594, 0.002646851286413224, 0.002499548453625625, 0.0023871094897025967, 0.0022949955303494525, 0.002226508589294868, 0.0021198996550183956, 0.002041788241727565, 0.0019586706888384937, 0.0018400526567687832, 0.001721138092802792, 0.001630589851761252, 0.001511522658714434, 0.0014104677288512874, 0.0012811337641584195, 0.0011568504723349238, 0.0010673694778990939, 0.0009726086513298313, 0.0008891572033971305, 0.0007917827392012123, 0.0007334130520864231, 0.0006980915667443741, 0.0006776701622619862, 0.0006346484885467747, 0.0006013977972836029, 0.0005740178034194116, 0.0005481865717385843, 0.0005316375044545507, 0.0005149616195055527];[0.003636501133441925, 0.0028891773025194805, 0.002380217214425405, 0.0026970256368319193, 0.0023328839739163716, 0.002217074235280355, 0.0022265837589899697, 0.002179719458023707, 0.0028759888807932538, 0.0028489511211713153, 0.0018433492879072824, 0.0018765286604563395, 0.001977157642443975, 0.002573824127515157, 0.00152689461906751, 0.0016839432219664255, 0.001292271465063095, 0.0014577116072177886, 0.0018032421668370566, 0.001501235564549764, 0.001444990485906601, 0.0012997093796730042, 0.0013347928722699483, 0.0012939038624366125, 0.0016899002095063528, 0.001235289474328359, 0.0012107135355472565, 0.0012973746160666148, 0.0011827834943930308, 0.0011451662828524908];85.6;nan;False;./train_valid_history_plots/train_val_loss_hist_30_400_0.001_0.95_0.005.png;./valid_accuracy_history_plots/valid_accuracy_hist_30_400_0.001_0.95_0.005.png;./pre_training_filters/pre_training_filters_30_400_0.001_0.95_0.005.png;./post_training_filters/post_training_filters_30_400_0.001_0.95_0.005.png;85.16;nan
30;400;[128, 512, 512, 512, 512];0.001;0.9;0.001;BN;[0.0038981491036531404, 0.0027636126156260327, 0.0023347620641797537, 0.0020831185409693215, 0.0018734078811920756, 0.0016580810088936875, 0.0014830537849083178, 0.0012977782061429528, 0.0011292382668915803, 0.0009576415906592113, 0.0008043451001489066, 0.0007129025671297941, 0.000641004543115453, 0.0005762377414640373, 0.0005383847647808432, 0.0005049926939049387, 0.0004911745509238747, 0.00048182909172482606, 0.00048730347638692315, 0.00048146929410172674, 0.0004732605154679074, 0.0004724885447601962, 0.0004657244832232231, 0.000480588219938724, 0.00047465156566927106, 0.00047478010469093556, 0.0004716250506358418, 0.0004699560547080951];[0.00324853390455246, 0.002691242198149363, 0.0028633257746696473, 0.0019162632028261821, 0.0019246146082878112, 0.0017923302948474884, 0.0015342405438423157, 0.001700024704138438, 0.001976515551408132, 0.002074286192655563, 0.0013719850778579712, 0.0014625636239846548, 0.001996055543422699, 0.0015300818781057994, 0.0015484037001927693, 0.0014463456471761067, 0.0013977385063966114, 0.0012684837232033411, 0.0014154194295406342, 0.00122553880016009, 0.0012599110354979833, 0.0012232418358325958, 0.001229685271779696, 0.0011967648069063823, 0.0012449101110299427, 0.0012224829693635304, 0.0012515180061260858, 0.0012252428382635116];87.5;86.2;True;./train_valid_history_plots/train_val_loss_hist_30_400_0.001_0.9_0.001.png;./valid_accuracy_history_plots/valid_accuracy_hist_30_400_0.001_0.9_0.001.png;./pre_training_filters/pre_training_filters_30_400_0.001_0.9_0.001.png;./post_training_filters/post_training_filters_30_400_0.001_0.9_0.001.png;86.3;86.3
30;400;[128, 512, 512, 512, 512];0.001;0.9;0.005;BN;[0.003899931393987764, 0.002933169889256237, 0.00262713432554307, 0.002446923584230547, 0.002329634973188726, 0.0021702505139316003, 0.002077424837564065, 0.0019423141542488967, 0.0018201125782679737, 0.001717437550546677, 0.0015831768125053344, 0.001467398150665004, 0.0013321787306690605, 0.0011929144613384232, 0.001034562717971763, 0.0009320119477626754, 0.0007903423947774298, 0.0007027253823551705, 0.0006349286988256423, 0.0005835802837963996, 0.0005552087409224937, 0.0005348739682174311, 0.0005111731852336628, 0.0005063809666449461, 0.0005143898271205949, 0.0005009658692207763, 0.0005039295066541772, 0.000513735948418214, 0.0005060367779881974, 0.0005119846249377825];[0.0034542614221572876, 0.0033557977279027305, 0.0024435499807198844, 0.0023496882617473603, 0.0024452351033687593, 0.002157916078964869, 0.002161252349615097, 0.0026102331280708313, 0.0018934697409470876, 0.0023142671585083007, 0.00184195543328921, 0.002333131680885951, 0.0020623663067817688, 0.0015269137918949127, 0.0015734739601612091, 0.0015428935488065083, 0.0014334826171398163, 0.0012544052551190059, 0.001285775179664294, 0.0011723882704973221, 0.0011906572679678598, 0.0011651725322008133, 0.0013050250709056854, 0.0010731248557567597, 0.0011684218049049378, 0.0011628252764542897, 0.00111433207988739, 0.0011073377728462218, 0.0011920762807130813, 0.0012126077463229497];87.0;84.6;True;./train_valid_history_plots/train_val_loss_hist_30_400_0.001_0.9_0.005.png;./valid_accuracy_history_plots/valid_accuracy_hist_30_400_0.001_0.9_0.005.png;./pre_training_filters/pre_training_filters_30_400_0.001_0.9_0.005.png;./post_training_filters/post_training_filters_30_400_0.001_0.9_0.005.png;84.91;84.91
30;400;[128, 512, 512, 512, 512];0.002;0.99;0.001;BN;[0.004066540783013755, 0.002947474277116419, 0.0026401488337574937, 0.0023908516922132757, 0.0022000221229665647, 0.002026255996973534, 0.0018973051060021408, 0.0017407482426340987, 0.0016588032609078942, 0.001531957420028322, 0.0014420147470342434, 0.0013602441900629337, 0.0012884735691595852, 0.0012292448752294711, 0.0011645598485460127, 0.001108278477095007, 0.001074525845971534, 0.0010401941151396046, 0.0009852171543894745, 0.0009755199457087167, 0.0009171088360916309, 0.0009020026500632123, 0.00090128292034312, 0.0008800844302991541, 0.0008540356407562891];[0.0034895628690719605, 0.0031383090217908223, 0.0031294275323549905, 0.002273378521203995, 0.002278160601854324, 0.0020381016035874683, 0.0023002050817012786, 0.001944730281829834, 0.00176339790225029, 0.0015690472722053527, 0.0014862996339797974, 0.002356884479522705, 0.001703413724899292, 0.0017059455315272013, 0.0015209826330343883, 0.001957439035177231, 0.0016529324650764465, 0.0017360198001066844, 0.001601620465517044, 0.0016503697137037912, 0.0016041129330794017, 0.0019794023036956787, 0.0017763761679331462, 0.0017168936133384704, 0.002066387633482615];81.5;77.8;True;./train_valid_history_plots/train_val_loss_hist_30_400_0.002_0.99_0.001.png;./valid_accuracy_history_plots/valid_accuracy_hist_30_400_0.002_0.99_0.001.png;./pre_training_filters/pre_training_filters_30_400_0.002_0.99_0.001.png;./post_training_filters/post_training_filters_30_400_0.002_0.99_0.001.png;77.73;77.73
30;400;[128, 512, 512, 512, 512];0.002;0.99;0.005;BN;[0.004145327535102038, 0.0033328801756951866, 0.0031029819303411777, 0.0029243880122657713, 0.002771520335984424, 0.002567727380409473, 0.0023906350208491812, 0.002248048342582656, 0.0021502101215405195, 0.0020823023462198612, 0.0019978299555255146, 0.0019406529958170605, 0.0018787288060033225, 0.0018334743416890866, 0.0017730088035265606, 0.0017529335727051992, 0.0017154200375080109, 0.0016583409735826942, 0.0016519805583042827];[0.005201321840286255, 0.0033930458625157675, 0.0040806964039802555, 0.003708359599113464, 0.004063001771767934, 0.0029453895489374798, 0.0023933505515257515, 0.002174359013636907, 0.0020132795472939807, 0.002300359159708023, 0.0018854406476020813, 0.0019471052289009095, 0.0019842429459095002, 0.0017902847131093342, 0.001885036826133728, 0.0018052915732065836, 0.0020310995479424793, 0.001759899357954661, 0.0021217018862565357];78.2;70.5;True;./train_valid_history_plots/train_val_loss_hist_30_400_0.002_0.99_0.005.png;./valid_accuracy_history_plots/valid_accuracy_hist_30_400_0.002_0.99_0.005.png;./pre_training_filters/pre_training_filters_30_400_0.002_0.99_0.005.png;./post_training_filters/post_training_filters_30_400_0.002_0.99_0.005.png;70.22;70.22
30;400;[128, 512, 512, 512, 512];0.002;0.95;0.001;BN;[0.004219832493037712, 0.003084220593053151, 0.0026672133403580363, 0.002420926150994572, 0.0022056518470853323, 0.001997016325471847, 0.0018129546128637423, 0.001655451545143515, 0.001520239451551825, 0.0013619379844607377, 0.0012277312025548966, 0.0010955579954434217, 0.0009929822803270527, 0.0009245500586381772, 0.0008426486579625587, 0.0007673222807849326, 0.0007501284514621991, 0.0006905464367653296, 0.0006228075155276594, 0.0006156983278025457, 0.0006033472671377949, 0.0005911615263761543, 0.0005883777680678096, 0.0005568129233107334, 0.000536735478213163, 0.0005059188028903512, 0.0004983908849639622, 0.0004921555825001825, 0.0004827636065400713, 0.00048564719384521003];[0.00432266096274058, 0.0030701313416163127, 0.002724916736284892, 0.0024729420244693754, 0.0020105688770612083, 0.002421939770380656, 0.0016478472451368967, 0.0016262401143709818, 0.001799240360657374, 0.0015840989351272583, 0.0014986945688724518, 0.0015169868369897207, 0.0016949371993541717, 0.0016900043189525605, 0.0017992289861043294, 0.0020285889009634653, 0.0016153493523597717, 0.001599542846282323, 0.0018472496171792348, 0.0015935176114241281, 0.0018022827804088592, 0.0017267901202042898, 0.001762630542119344, 0.0018829894562562308, 0.00162313183148702, 0.001715462158123652, 0.0018387181560198466, 0.0016261262198289236, 0.001623140722513199, 0.001568422019481659];84.8;nan;True;./train_valid_history_plots/train_val_loss_hist_30_400_0.002_0.95_0.001.png;./valid_accuracy_history_plots/valid_accuracy_hist_30_400_0.002_0.95_0.001.png;./pre_training_filters/pre_training_filters_30_400_0.002_0.95_0.001.png;./post_training_filters/post_training_filters_30_400_0.002_0.95_0.001.png;84.03;nan
30;400;[128, 512, 512, 512, 512];0.002;0.95;0.005;BN;[0.00417753755077114, 0.0032776789718527133, 0.0030373242691280394, 0.002877088230315263, 0.002702529515192761, 0.002540235830758645, 0.002348765026989991, 0.0021579636391100845, 0.002044238239769044, 0.0019101920736029866, 0.0017810902387146057, 0.0016815661366392926, 0.0015804151003438282, 0.0015186029151687778, 0.0014320949773962905, 0.001325261888465261, 0.0012679938317798987, 0.0011913305242371754, 0.0011079858600850996, 0.0010566316684329413, 0.0009967917900502198, 0.0009249150825709831, 0.0008682820104001983, 0.0008316167328900438, 0.0007999237984176574, 0.000750632425088708, 0.0007032114882173577, 0.0006614045586770142, 0.000658606023383819, 0.0006367266474942851];[0.005428595145543416, 0.004368101060390472, 0.004273219108581543, 0.005652031699816386, 0.003989588916301728, 0.002547748734553655, 0.0019926634927590688, 0.002475669334332148, 0.0020089093844095868, 0.0017850547035535176, 0.0018481108546257018, 0.0016467700401941936, 0.0015132631361484527, 0.0016025864084561665, 0.001453664352496465, 0.0018213803072770437, 0.001540507326523463, 0.0015279880662759145, 0.0015458522240320842, 0.001540664086739222, 0.0016018340488274893, 0.0015837325155735017, 0.0018225109577178955, 0.0015899884700775148, 0.0016233363250891368, 0.0014707878232002257, 0.0017168213427066802, 0.001842123568058014, 0.0015914163986841838, 0.0016214952369530996];83.1;nan;True;./train_valid_history_plots/train_val_loss_hist_30_400_0.002_0.95_0.005.png;./valid_accuracy_history_plots/valid_accuracy_hist_30_400_0.002_0.95_0.005.png;./pre_training_filters/pre_training_filters_30_400_0.002_0.95_0.005.png;./post_training_filters/post_training_filters_30_400_0.002_0.95_0.005.png;80.92;nan
30;400;[128, 512, 512, 512, 512];0.002;0.9;0.001;BN;[0.004034239182142707, 0.0029011978633035488, 0.0025449563066164654, 0.0023021082337794266, 0.0020862746129675608, 0.0018809771077419684, 0.0016703221432077205, 0.0014943289017774225, 0.0013175554664396657, 0.0011363572887773436, 0.000979152110412838, 0.0008369444431812783, 0.0007232244518714223, 0.0006436099654169587, 0.0005728947964867925, 0.0005547100347958929, 0.0005070698025023065, 0.0004979163953443853, 0.00048327695638910543, 0.00047651212813892987, 0.00047221782700559956, 0.0004906311549428032, 0.00047249493984187523, 0.00047360235779750635, 0.0004766987815378158, 0.000480223032456588, 0.0004756658642393787, 0.0004728215878329626, 0.00046718121301837084];[0.003546861509482066, 0.002415154327948888, 0.0024757101635138196, 0.0021376477678616843, 0.0022421341637770334, 0.0019003451863924662, 0.0018021151920159658, 0.0020287481943766276, 0.0014914687474568685, 0.0017547422150770823, 0.0014525488018989562, 0.001663738985856374, 0.0013686394691467285, 0.001387314423918724, 0.0015844313303629558, 0.0013051460683345794, 0.0013179249068101247, 0.0013705097635587056, 0.0012663363168636957, 0.001234560509522756, 0.001234935000538826, 0.0012263554831345876, 0.001226117933789889, 0.0012506105502446492, 0.0011993096768856048, 0.0012313397228717804, 0.001246412346760432, 0.0012111376722653707, 0.001233408028880755];86.7;85.4;True;./train_valid_history_plots/train_val_loss_hist_30_400_0.002_0.9_0.001.png;./valid_accuracy_history_plots/valid_accuracy_hist_30_400_0.002_0.9_0.001.png;./pre_training_filters/pre_training_filters_30_400_0.002_0.9_0.001.png;./post_training_filters/post_training_filters_30_400_0.002_0.9_0.001.png;85.3;85.3
30;400;[128, 512, 512, 512, 512];0.002;0.9;0.005;BN;[0.004091142890899162, 0.0032919307646712636, 0.003016557431802517, 0.002847081440977934, 0.0026570536450641912, 0.002502770108905265, 0.002292451366661041, 0.0020983123633919695, 0.0019466501171511363, 0.0017515274845972294, 0.0015924308249136297, 0.001441534620717289, 0.0012835898316972624, 0.001147328028833963, 0.001003906034478327, 0.0008954446659824712, 0.0007953268331967718, 0.0006956220942178393, 0.0006195808162655288, 0.000581877344870955, 0.0005458113748004766, 0.0005363129267120749, 0.0005329612848477635, 0.0005347295211461502, 0.0005243685780986538, 0.0005290632934226254, 0.0005224343380186616, 0.0005281003570653559, 0.0005205317674492432];[0.005052796204884847, 0.003806957999865214, 0.004118009308973949, 0.002655010422070821, 0.0034500481685002644, 0.002605874538421631, 0.0024277015030384065, 0.0018569219609101614, 0.002091462314128876, 0.002121568421522776, 0.0018193678557872773, 0.001477530797322591, 0.0014793667693932852, 0.0015742897490660349, 0.0015605494379997253, 0.0013981940348943075, 0.0015453741451104481, 0.0014889603853225708, 0.0014129618306954702, 0.0013479690253734588, 0.0013833481073379516, 0.0013533267378807068, 0.0014585956931114196, 0.0014335340758164724, 0.00138727863629659, 0.0013249157865842184, 0.0013827558855215708, 0.0013582910100618998, 0.0014394103487332661];84.1;82.4;True;./train_valid_history_plots/train_val_loss_hist_30_400_0.002_0.9_0.005.png;./valid_accuracy_history_plots/valid_accuracy_hist_30_400_0.002_0.9_0.005.png;./pre_training_filters/pre_training_filters_30_400_0.002_0.9_0.005.png;./post_training_filters/post_training_filters_30_400_0.002_0.9_0.005.png;83.51;83.51
30;400;[128, 512, 512, 512, 512];0.01;0.99;0.001;BN;[0.005144381542515949, 0.003464456774839541, 0.0029389851897712645, 0.002718843961876582, 0.0026065922207464047, 0.0025100944681865412, 0.002468950229931653, 0.002414929254995129, 0.002365651316032177, 0.002329334247160733, 0.0022702389083257535, 0.002251367812476507, 0.0022363503883040046];[0.0045621153712272645, 0.0037506937980651854, 0.002564921776453654, 0.003779685894648234, 0.002845734258492788, 0.0029146435856819155, 0.0025071119268735248, 0.0021999781827131905, 0.002007543047269185, 0.002005143761634827, 0.001967079589764277, 0.0020546658337116243, 0.00452217032512029];73.7;47.8;True;./train_valid_history_plots/train_val_loss_hist_30_400_0.01_0.99_0.001.png;./valid_accuracy_history_plots/valid_accuracy_hist_30_400_0.01_0.99_0.001.png;./pre_training_filters/pre_training_filters_30_400_0.01_0.99_0.001.png;./post_training_filters/post_training_filters_30_400_0.01_0.99_0.001.png;46.13;46.13
30;400;[128, 512, 512, 512, 512];0.01;0.99;0.005;BN;[0.005391778153617207, 0.003996158780121222, 0.003446796693937565, 0.0032044374603566114, 0.003095798737149898, 0.003041004020024121, 0.0029690490214805292, 0.0028909579089017416, 0.002876452425631081, 0.002837603978994416, 0.0028206783096964764, 0.002787094625031076, 0.0027958887342999623, 0.0027770613061218726, 0.0027700599979578965];[0.006015149354934693, 0.0065787108739217125, 0.00434476763010025, 0.0042564600706100466, 0.003147886296113332, 0.0031919127702713015, 0.0037636042634646098, 0.003060363829135895, 0.005266699989636739, 0.0029919363061587014, 0.002705956200758616, 0.0027795215447743733, 0.0029581034183502196, 0.00306253453095754, 0.005500547488530477];62.7;40.8;True;./train_valid_history_plots/train_val_loss_hist_30_400_0.01_0.99_0.005.png;./valid_accuracy_history_plots/valid_accuracy_hist_30_400_0.01_0.99_0.005.png;./pre_training_filters/pre_training_filters_30_400_0.01_0.99_0.005.png;./post_training_filters/post_training_filters_30_400_0.01_0.99_0.005.png;38.45;38.45
30;400;[128, 512, 512, 512, 512];0.01;0.95;0.001;BN;[0.0050952960587129364, 0.0033639289087396326, 0.002900124045649195, 0.0027095944367773166, 0.0025609547856861982, 0.0024770953875731644, 0.0023579489772881917, 0.0023075267805801173, 0.0022526762107523478, 0.0021673052533855283, 0.0021227370493295717, 0.002054047172631675, 0.0019999015343383077, 0.0019434911400322023, 0.001924539093321901, 0.001845896161668669, 0.0018298855932747445, 0.0017908134099429217, 0.0017447669040866014, 0.0016953790478590057, 0.0016540053862381756, 0.001604374246141775, 0.0015839586219167322, 0.0015274338993599744, 0.0015045285661046098, 0.0014814807959203798, 0.0014232807776065376, 0.0013795515507217346, 0.0013144576355693786, 0.0012807556163004744];[0.004384167591730753, 0.004399046103159587, 0.0030207464098930357, 0.002639552603165309, 0.0028001020352045694, 0.0023713162541389465, 0.002628806134064992, 0.002174302041530609, 0.0023058092097441355, 0.002139703184366226, 0.002003565728664398, 0.001908741444349289, 0.0022213578720887504, 0.0018056189020474753, 0.0019501044849554697, 0.0018639435867468517, 0.001836305558681488, 0.001679535061120987, 0.001757898579041163, 0.0020273633301258085, 0.0016833620766798655, 0.001879095236460368, 0.0016440344353516898, 0.0020019582907358805, 0.0017640306055545806, 0.0016338300704956054, 0.001759371409813563, 0.0016530753672122955, 0.0016929531594117482, 0.0016606250902016957];79.1;nan;True;./train_valid_history_plots/train_val_loss_hist_30_400_0.01_0.95_0.001.png;./valid_accuracy_history_plots/valid_accuracy_hist_30_400_0.01_0.95_0.001.png;./pre_training_filters/pre_training_filters_30_400_0.01_0.95_0.001.png;./post_training_filters/post_training_filters_30_400_0.01_0.95_0.001.png;77.75;nan
30;400;[128, 512, 512, 512, 512];0.01;0.95;0.005;BN;[0.005347671486982485, 0.0039774758907837595, 0.0034229963557506965, 0.003162943340413939, 0.0030465513661624938, 0.0029429830429030628, 0.0028746131607672062, 0.0028262557682952262, 0.002773050561668427, 0.002722739670577088, 0.0026663119206583596, 0.0026399583714764295, 0.002611257661648882, 0.00256877411429475, 0.0025533216585957906, 0.0025281661506590804, 0.002466593459854281, 0.0024456062803908094, 0.002426425105914837, 0.0024124647519452786, 0.0023801814116598146, 0.0023657093687755306, 0.002336154175483114, 0.002308310235176629, 0.0022934404706082693, 0.002277503992483868, 0.0022428209110488735, 0.0022372800075426335];[0.0055450971921284994, 0.004104938010374705, 0.0032723751664161683, 0.003441368043422699, 0.003994181950887044, 0.002979278564453125, 0.0036006726821263633, 0.003146518071492513, 0.0031159162521362306, 0.002832376261552175, 0.0030604568123817444, 0.0024100596209367118, 0.002277586907148361, 0.00344740370909373, 0.002647623121738434, 0.0023166907827059427, 0.0025464907785256704, 0.0023703691860040028, 0.002187714179356893, 0.0022180727620919544, 0.0022347532212734222, 0.00205147718389829, 0.002105812082688014, 0.002120248774687449, 0.002033580243587494, 0.002024405101935069, 0.0021272996564706166, 0.0022877681255340575];72.6;68.5;True;./train_valid_history_plots/train_val_loss_hist_30_400_0.01_0.95_0.005.png;./valid_accuracy_history_plots/valid_accuracy_hist_30_400_0.01_0.95_0.005.png;./pre_training_filters/pre_training_filters_30_400_0.01_0.95_0.005.png;./post_training_filters/post_training_filters_30_400_0.01_0.95_0.005.png;70.0;70.0
30;400;[128, 512, 512, 512, 512];0.01;0.9;0.001;BN;[0.005188940242538608, 0.0033917402155031035, 0.0028799072101833374, 0.0026442883351469426, 0.0024780933243956993, 0.0023479477467575694, 0.0022583180896150385, 0.002147493225529911, 0.002050885459998759, 0.0019747850395799653, 0.001883126241647131, 0.0017992955906604364, 0.0017012735644007116, 0.0016202266259891232, 0.001550188131206404, 0.0014853713213185953, 0.0014039533397531122, 0.001318137691151805, 0.0012584842305357862, 0.001166713643001347, 0.0011001016714466297, 0.001026257478851613, 0.0009793992825155335, 0.0009081883631586059, 0.0008548488970694504, 0.0008129016994460811, 0.0007795087593357738, 0.0007307664208053573, 0.0006940270539342872, 0.0006754611138769282];[0.004607289135456085, 0.003655531903107961, 0.0025669537484645844, 0.0026938281456629436, 0.0022512307266394295, 0.002185184508562088, 0.002129313498735428, 0.002263786296049754, 0.001843358427286148, 0.0016828686992327372, 0.00179891437292099, 0.0020985587934652964, 0.0017847866316636402, 0.0017421389619509378, 0.001917280505100886, 0.0017239374915758768, 0.0016349915663401286, 0.0017015809814135234, 0.0016705926756064096, 0.0018228513995806376, 0.0018361838658650716, 0.0018498310446739196, 0.001902585377295812, 0.0019103007515271504, 0.002083586802085241, 0.002099210073550542, 0.0021633953849474587, 0.0022079911828041076, 0.0022585062682628633, 0.002302434891462326];79.7;nan;True;./train_valid_history_plots/train_val_loss_hist_30_400_0.01_0.9_0.001.png;./valid_accuracy_history_plots/valid_accuracy_hist_30_400_0.01_0.9_0.001.png;./pre_training_filters/pre_training_filters_30_400_0.01_0.9_0.001.png;./post_training_filters/post_training_filters_30_400_0.01_0.9_0.001.png;78.06;nan
30;400;[128, 512, 512, 512, 512];0.01;0.9;0.005;BN;[0.0053849289039286175, 0.003858061910160189, 0.0032931781299715118, 0.0030445385051936637, 0.00290734196096901, 0.002806468500596721, 0.0027072875383423595, 0.002643630981929903, 0.0025868755373043744, 0.0024959027888329047, 0.0024488506593355317, 0.0023732793827851615, 0.0023381513756949726, 0.002292749166973238, 0.0022412368122155103, 0.0021965998641359126, 0.002138458529138953, 0.0021062493409083143, 0.0020646039172401275, 0.0020090594596979096, 0.0019745590798253936, 0.0019339957954437753, 0.001893769074988559, 0.001856840229858228, 0.0018422763812832716, 0.0017937881541930563, 0.001770727585970871, 0.0017562793049870468, 0.0017117125862013034, 0.0016913084273900442];[0.005754610101381938, 0.00361889511346817, 0.0034806392590204876, 0.003479061424732208, 0.0031195095181465148, 0.002710917393366496, 0.0024292236069838207, 0.002476842403411865, 0.0023088771601517994, 0.002446367343266805, 0.0021647509932518007, 0.002323051244020462, 0.002123015175263087, 0.002321830987930298, 0.00212274635831515, 0.002327238768339157, 0.0018574089805285137, 0.0018976659079392752, 0.002011663864056269, 0.001870822012424469, 0.0020590738455454507, 0.001766185462474823, 0.0017383538683255514, 0.0018108882506688436, 0.0017723581194877625, 0.0016833336651325226, 0.001758104811112086, 0.001688858171304067, 0.0016887933512528736, 0.0017776170372962952];79.0;nan;True;./train_valid_history_plots/train_val_loss_hist_30_400_0.01_0.9_0.005.png;./valid_accuracy_history_plots/valid_accuracy_hist_30_400_0.01_0.9_0.005.png;./pre_training_filters/pre_training_filters_30_400_0.01_0.9_0.005.png;./post_training_filters/post_training_filters_30_400_0.01_0.9_0.005.png;75.05;nan
50;200;[128, 512, 512, 512, 512];0.001;0.99;0.001;BN;[0.007430332908824998, 0.005497514019207079, 0.004926882028579712, 0.004514083921909332, 0.0041265456554841025, 0.0037904973261210385, 0.003475777369372699, 0.003190053315186987, 0.002924993752825017, 0.0026802218142820866, 0.002464274439884692, 0.002284053707609371, 0.002074038464804085, 0.002005241724909568, 0.0019077590445474703, 0.0017833014635407194, 0.001738735885948551, 0.001651618906733941, 0.001617862083473984, 0.001581944079119332, 0.0015770035921310892, 0.0014873613742541294, 0.0014799527395136503, 0.0014912636793997824];[0.005629356861114502, 0.004910071611404419, 0.004238970577716827, 0.004078575730323791, 0.005131913244724274, 0.0034790863394737245, 0.002961019814014435, 0.004597716271877289, 0.002730402231216431, 0.003898373484611511, 0.003203433394432068, 0.003327953577041626, 0.002695922791957855, 0.002884114176034927, 0.003347271025180817, 0.003324315309524536, 0.0033894233703613283, 0.0036522993445396424, 0.00296351957321167, 0.0035024091005325317, 0.003389789640903473, 0.0038524678349494933, 0.0034017131328582762, 0.0042189136147499084];83.6;79.4;True;./train_valid_history_plots/train_val_loss_hist_50_200_0.001_0.99_0.001.png;./valid_accuracy_history_plots/valid_accuracy_hist_50_200_0.001_0.99_0.001.png;./pre_training_filters/pre_training_filters_50_200_0.001_0.99_0.001.png;./post_training_filters/post_training_filters_50_200_0.001_0.99_0.001.png;80.4;80.4
50;200;[128, 512, 512, 512, 512];0.001;0.99;0.005;BN;[0.007770703215988315, 0.0062850187092411275, 0.005875617005387131, 0.005589946960916325, 0.005332774290016719, 0.004922561291529208, 0.004564280777561421, 0.004242124917555828, 0.003965242776335502, 0.003749801040912161, 0.003514202481629897, 0.0033914435955942892, 0.0032323362663084147, 0.003160537008120089, 0.0030104907878807613, 0.002913721065740196, 0.0028079719288008555, 0.0027174140701488572, 0.0026899186841079165, 0.0025423574173937037, 0.002504856919755741, 0.0024263100727480286];[0.006175703048706055, 0.0070737224817276, 0.008654128909111023, 0.005345676958560944, 0.006111063122749329, 0.0041753451824188235, 0.005151326894760132, 0.003884327232837677, 0.0034195995330810547, 0.004068390429019928, 0.004689987540245056, 0.004013922512531281, 0.0032280147671699525, 0.0033097276091575622, 0.003255390703678131, 0.003470983386039734, 0.003025145024061203, 0.0032257400155067443, 0.0030774562954902648, 0.0034421624541282653, 0.003305317759513855, 0.0036492162346839904];79.9;76.5;True;./train_valid_history_plots/train_val_loss_hist_50_200_0.001_0.99_0.005.png;./valid_accuracy_history_plots/valid_accuracy_hist_50_200_0.001_0.99_0.005.png;./pre_training_filters/pre_training_filters_50_200_0.001_0.99_0.005.png;./post_training_filters/post_training_filters_50_200_0.001_0.99_0.005.png;77.4;77.4
50;200;[128, 512, 512, 512, 512];0.001;0.95;0.001;BN;[0.007306693578252987, 0.005486358332390688, 0.00485906316187917, 0.004425365832387185, 0.0040092744973241065, 0.003674916567851086, 0.0033111119756893234, 0.0029705661486606207, 0.002647518178029936, 0.002326747255665915, 0.002081246305485161, 0.0018280604290110724, 0.0016358215310135666, 0.0014951371398507333, 0.001432978985260944, 0.0013375512337198063, 0.0012881965807506016, 0.001241032622298416, 0.0012036357220946525];[0.005533535838127136, 0.005908807635307312, 0.00413319331407547, 0.0036388739347457885, 0.0033922587633132936, 0.0034985869526863098, 0.0030622665882110594, 0.0035458288788795473, 0.0040483313202857975, 0.0029917201995849608, 0.003305114507675171, 0.0034623689651489256, 0.0038319719433784487, 0.0034807261824607847, 0.003453558623790741, 0.003644115447998047, 0.002818758726119995, 0.003482299029827118, 0.004348913133144379];83.8;79.3;True;./train_valid_history_plots/train_val_loss_hist_50_200_0.001_0.95_0.001.png;./valid_accuracy_history_plots/valid_accuracy_hist_50_200_0.001_0.95_0.001.png;./pre_training_filters/pre_training_filters_50_200_0.001_0.95_0.001.png;./post_training_filters/post_training_filters_50_200_0.001_0.95_0.001.png;82.1;82.1
